"basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt"
"20211208,018880,KR7018880005,한온시스템,KOSPI,13950,0,0,13950,14150,13850,934783,13084771150,533800000,7446510000000"
"20211208,021240,KR7021240007,코웨이,KOSPI,78200,1000,1.3,77000,78800,76900,187907,14692693500,73799619,5771130205800"
"20211208,022100,KR7022100002,포스코 ICT,KOSDAQ,6330,-60,-.94,6390,6460,6300,334732,2134518110,152034729,962379834570"
"20211208,023530,KR7023530009,롯데쇼핑,KOSPI,90200,-100,-.11,90900,91500,89500,88329,7982500300,28288755,2551645701000"
"20211208,024110,KR7024110009,기업은행,KOSPI,10950,-50,-.45,11000,11100,10900,928826,10234883250,744300587,8150091427650"
"20211208,026960,KR7026960005,동서,KOSPI,30050,450,1.52,29600,30850,29600,190870,5761711950,99700000,2995985000000"
"20211208,028050,KR7028050003,삼성엔지니어링,KOSPI,22800,-200,-.87,23150,23400,22650,906727,20878900350,196000000,4468800000000"
"20211208,028260,KR7028260008,삼성물산,KOSPI,116500,1000,.87,116500,118000,115500,356102,41634622000,186887081,21772344936500"
"20211208,028670,KR7028670008,팬오션,KOSPI,5650,-30,-.53,5730,5770,5630,2142644,12203671380,534569512,3020317742800"
"20211208,029780,KR7029780004,삼성카드,KOSPI,33950,150,.44,33950,34250,33850,104781,3570432500,115858891,3933409349450"
"20211208,030000,KR7030000004,제일기획,KOSPI,22400,-400,-1.75,22800,22950,22400,253389,5730825600,115041225,2576923440000"
"20211208,030200,KR7030200000,KT,KOSPI,30750,0,0,30800,31250,30600,742252,22941810300,261111808,8029188096000"
"20211208,032640,KR7032640005,LG유플러스,KOSPI,13900,50,.36,13900,14000,13750,1022749,14202771450,436611361,6068897917900"
"20211208,032830,KR7032830002,삼성생명,KOSPI,67100,0,0,67600,68000,67000,262955,17734973500,200000000,13420000000000"
"20211208,033780,KR7033780008,KT&G,KOSPI,85500,-200,-.23,85700,86000,85500,439361,37703852300,137292497,11738508493500"
"20211208,034020,KR7034020008,두산중공업,KOSPI,21200,450,2.17,21050,21750,21000,5076956,108262288950,520621986,11037186103200"
"20211208,034220,KR7034220004,LG디스플레이,KOSPI,21650,-850,-3.78,22700,22750,21650,4923821,109071198050,357815700,7746709905000"
"20211208,034230,KR7034230003,파라다이스,KOSDAQ,14850,-150,-1,15100,15100,14750,352097,5247482800,90942672,1350498679200"
"20211208,034730,KR7034730002,SK,KOSPI,266000,0,0,267000,271500,264500,169667,45398856500,70360297,18715839002000"
"20211208,035250,KR7035250000,강원랜드,KOSPI,24250,0,0,24300,24550,24200,680849,16576799800,213940500,5188057125000"
"20211208,035420,KR7035420009,NAVER,KOSPI,395000,4000,1.02,395000,399500,394000,534080,205515508400,164263395,64884041025000"
"20211208,035720,KR7035720002,카카오,KOSPI,121000,500,.41,121500,123500,120500,2288195,275073170500,445698246,53929487766000"
"20211208,036460,KR7036460004,한국가스공사,KOSPI,38000,300,.8,37950,38100,37600,213580,8082438200,92313000,3507894000000"
"20211208,036570,KR7036570000,엔씨소프트,KOSPI,732000,15000,2.09,731000,747000,726000,279082,205682325200,21954022,16070344104000"
"20211208,039490,KR7039490008,키움증권,KOSPI,107500,-500,-.46,108000,109500,107500,49085,5329273500,26219513,2818597647500"
"20211208,042660,KR7042660001,대우조선해양,KOSPI,24700,-450,-1.79,25150,25500,24650,282130,7071485500,107290669,2650079524300"
"20211208,042700,KR7042700005,한미반도체,KOSPI,36300,-1350,-3.59,38900,39100,36200,969977,36280514250,49459877,1795393535100"
"20211208,000080,KR7000080002,하이트진로,KOSPI,30600,-600,-1.92,31350,31400,30500,230101,7113994600,70133611,2146088496600"
"20211208,000100,KR7000100008,유한양행,KOSPI,62300,300,.48,62000,62800,61900,210666,13131845000,69972959,4359315345700"
"20211208,000120,KR7000120006,CJ대한통운,KOSPI,133500,2000,1.52,133000,135000,131500,47265,6320515000,22812344,3045447924000"
"20211208,000150,KR7000150003,두산,KOSPI,114500,0,0,116000,119000,113500,79960,9289574000,16523835,1891979107500"
"20211208,000210,KR7000210005,DL,KOSPI,62300,-1100,-1.74,63900,64300,62000,74698,4710601800,20955884,1305551573200"
"20211208,000240,KR7000240002,한국앤컴퍼니,KOSPI,16200,0,0,16250,16600,16100,101893,1667672350,94935240,1537950888000"
"20211208,000270,KR7000270009,기아,KOSPI,83200,-100,-.12,84100,84300,83200,1343368,112505033200,405363347,33726230470400"
"20211208,000660,KR7000660001,SK하이닉스,KOSPI,120000,-1500,-1.23,124000,125000,119500,6168137,752879680500,728002365,87360283800000"
"20211208,000670,KR7000670000,영풍,KOSPI,654000,-4000,-.61,659000,671000,653000,1010,668527000,1842040,1204694160000"
"20211208,000720,KR7000720003,현대건설,KOSPI,50000,-800,-1.57,50900,51200,49900,518418,26204773500,111355765,5567788250000"
"20211208,000810,KR7000810002,삼성화재,KOSPI,209500,-2000,-.95,211500,213500,208500,84748,17892491500,47374837,9925028351500"
"20211208,000880,KR7000880005,한화,KOSPI,31750,-250,-.78,32250,32550,31750,233347,7485243900,74958735,2379939836250"
"20211208,000990,KR7000990002,DB하이텍,KOSPI,68900,-2500,-3.5,72800,73300,68600,1435940,101042256500,44398588,3059062713200"
"20211208,001040,KR7001040005,CJ,KOSPI,84800,-100,-.12,85800,85900,84400,47522,4041953200,29176998,2474209430400"
"20211208,001430,KR7001430008,세아베스틸,KOSPI,20250,-350,-1.7,20900,20900,20250,55913,1149665300,35862119,726207909750"
"20211208,001440,KR7001440007,대한전선,KOSPI,1930,50,2.66,1900,1975,1875,9438780,18203806240,856473009,1652992907370"
"20211208,001450,KR7001450006,현대해상,KOSPI,24200,-100,-.41,24400,24800,24200,399947,9783899900,89400000,2163480000000"
"20211208,001680,KR7001680008,대상,KOSPI,22750,-50,-.22,22950,23150,22650,86715,1987016100,34648025,788242568750"
"20211208,001800,KR7001800002,오리온홀딩스,KOSPI,15750,100,.64,15650,15850,15600,69846,1100668950,62645422,986665396500"
"20211208,002030,KR7002030005,아세아,KOSPI,124000,0,0,125000,125000,122000,7388,909723000,2191024,271686976000"
"20211208,002380,KR7002380004,KCC,KOSPI,321500,-3500,-1.08,327000,331000,321000,47910,15610393500,8886471,2857000426500"
"20211208,002790,KR7002790004,아모레G,KOSPI,44800,-800,-1.75,45700,45950,44700,97947,4430709250,82458180,3694126464000"
"20211208,002840,KR7002840007,미원상사,KOSPI,203500,0,0,203500,204000,203000,3391,690639500,4970000,1011395000000"
"20211208,003030,KR7003030004,세아제강지주,KOSPI,112000,0,0,113000,114500,109000,11740,1308110000,4141657,463865584000"
"20211208,003090,KR7003090008,대웅,KOSPI,32750,800,2.5,32400,33150,32050,128524,4178881650,58141980,1904149845000"
"20211208,003230,KR7003230000,삼양식품,KOSPI,86200,-2700,-3.04,88200,89300,86200,61095,5337713400,7533015,649345893000"
"20211208,003240,KR7003240009,태광산업,KOSPI,975000,-5000,-.51,977000,992000,974000,414,405637000,1113400,1085565000000"
"20211208,003490,KR7003490000,대한항공,KOSPI,29100,-350,-1.19,29850,29850,29000,1742006,51088843800,347820825,10121586007500"
"20211208,003550,KR7003550001,LG,KOSPI,83600,1700,2.08,81300,84300,81300,405832,33787062200,157300993,13150363014800"
"20211208,003670,KR7003670007,포스코케미칼,KOSPI,146500,0,0,148000,149000,146500,389942,57544344500,77463220,11348361730000"
"20211208,004000,KR7004000006,롯데정밀화학,KOSPI,79600,-1600,-1.97,81200,81300,79300,161195,12921274800,25800000,2053680000000"
"20211208,004020,KR7004020004,현대제철,KOSPI,42050,-300,-.71,42900,43400,41900,797496,34026217000,133445785,5611395259250"
"20211208,004170,KR7004170007,신세계,KOSPI,245500,-1000,-.41,247500,248000,241500,104097,25535094500,9845181,2416991935500"
"20211208,004370,KR7004370003,농심,KOSPI,291000,-3500,-1.19,293500,295500,290500,15084,4416461000,6082642,1770048822000"
"20211208,004990,KR7004990008,롯데지주,KOSPI,30850,-100,-.32,31200,31350,30700,105197,3272811800,104909237,3236449961450"
"20211208,005300,KR7005300009,롯데칠성,KOSPI,130000,-4000,-2.99,134000,136000,128500,40507,5319030000,9278884,1206254920000"
"20211208,005380,KR7005380001,현대차,KOSPI,207500,0,0,210000,211000,207000,502904,105182024500,213668187,44336148802500"
"20211208,005420,KR7005420005,코스모화학,KOSPI,14900,300,2.05,14700,15350,14700,444758,6692331800,27860157,415116339300"
"20211208,005490,KR7005490008,POSCO,KOSPI,290000,1500,.52,290000,295000,287500,403743,117484555500,87186835,25284182150000"
"20211208,005830,KR7005830005,DB손해보험,KOSPI,57300,1000,1.78,56600,58600,56500,141603,8163004300,70800000,4056840000000"
"20211208,005850,KR7005850003,에스엘,KOSPI,30800,-850,-2.69,31950,32000,30700,216840,6765626250,48203277,1484660931600"
"20211208,005930,KR7005930003,삼성전자,KOSPI,77400,0,0,78300,78600,77100,21558340,1662978972800,5969782550,462061169370000"
"20211208,005940,KR7005940002,NH투자증권,KOSPI,13250,50,.38,13250,13400,13200,674470,8960020200,297033887,3935699002750"
"20211208,006040,KR7006040000,동원산업,KOSPI,222000,0,0,223500,227000,219000,3962,886100000,3677641,816436302000"
"20211208,006260,KR7006260004,LS,KOSPI,54100,100,.19,54300,55400,53700,123878,6750652900,32200000,1742020000000"
"20211208,006280,KR7006280002,녹십자,KOSPI,234000,5000,2.18,229500,238000,229000,69664,16288065500,11686538,2734649892000"
"20211208,006400,KR7006400006,삼성SDI,KOSPI,710000,19000,2.75,700000,719000,695000,264783,188446001000,68764530,48822816300000"
"20211208,006650,KR7006650006,대한유화,KOSPI,198000,-9000,-4.35,207500,209500,197000,109289,22043440000,6500000,1287000000000"
"20211208,006800,KR7006800007,미래에셋증권,KOSPI,9150,-60,-.65,9250,9320,9140,955217,8828625940,635316408,5813145133200"
"20211208,007070,KR7007070006,GS리테일,KOSPI,30850,0,0,31000,31300,30700,178899,5545039400,104717922,3230547893700"
"20211208,007310,KR7007310006,오뚜기,KOSPI,458500,-500,-.11,461000,463000,458000,4534,2087571500,3671981,1683603288500"
"20211208,007340,KR7007340003,디티알오토모티브,KOSPI,58700,1600,2.8,57200,59500,57200,16839,984430300,9994005,586648093500"
"20211208,007660,KR7007660004,이수페타시스,KOSPI,5070,10,.2,5110,5160,4905,1666109,8347915765,63246419,320659344330"
"20211208,008730,KR7008730004,율촌화학,KOSPI,23950,-200,-.83,24200,24400,23800,60063,1444047800,24800000,593960000000"
"20211208,008770,KR7008770000,호텔신라,KOSPI,77000,-700,-.9,78300,78300,76700,367766,28408162300,39248121,3022105317000"
"20211208,008930,KR7008930000,한미사이언스,KOSPI,55600,1400,2.58,54700,56600,54600,104105,5790211700,67304611,3742136371600"
"20211208,009150,KR7009150004,삼성전기,KOSPI,176000,-4500,-2.49,182000,184000,175500,823623,147379785500,74693696,13146090496000"
"20211208,009240,KR7009240003,한샘,KOSPI,90700,-300,-.33,91300,92500,90200,103422,9454108900,23533928,2134527269600"
"20211208,009420,KR7009420001,한올바이오파마,KOSPI,20700,350,1.72,20500,21100,20400,249954,5188225700,52240638,1081381206600"
"20211208,009540,KR7009540006,한국조선해양,KOSPI,97100,-500,-.51,98400,99300,96700,175128,17147836700,70773116,6872069563600"
"20211208,009830,KR7009830001,한화솔루션,KOSPI,36350,200,.55,36500,37400,36300,1339958,49424901650,191278497,6952973365950"
"20211208,009970,KR7009970005,영원무역홀딩스,KOSPI,49400,-500,-1,49900,50000,48800,10143,500133150,13635592,673598244800"
"20211208,010060,KR7010060002,OCI,KOSPI,109500,-3000,-2.67,113500,114000,109000,353309,39203190000,23849371,2611506124500"
"20211208,010120,KR7010120004,LS ELECTRIC,KOSPI,54200,-300,-.55,54800,55900,54100,63713,3505259400,30000000,1626000000000"
"20211208,010130,KR7010130003,고려아연,KOSPI,500000,6000,1.21,496500,508000,495500,51462,25900105500,18870000,9435000000000"
"20211208,010140,KR7010140002,삼성중공업,KOSPI,5590,0,0,5630,5720,5550,4571048,25775457740,880000000,4919200000000"
"20211208,010950,KR7010950004,S-Oil,KOSPI,88100,-2500,-2.76,91700,91700,87900,379735,33922102200,112582792,9918543975200"
"20211208,011070,KR7011070000,LG이노텍,KOSPI,288000,5000,1.77,289000,296500,284500,352129,102050942500,23667107,6816126816000"
"20211208,011170,KR7011170008,롯데케미칼,KOSPI,225000,-6000,-2.6,232000,233000,223000,277684,62710883000,34275419,7711969275000"
"20211208,011200,KR7011200003,HMM,KOSPI,27400,-450,-1.62,28050,28250,27300,2976593,82565078900,489039496,13399682190400"
"20211208,011210,KR7011210002,현대위아,KOSPI,75300,-700,-.92,76700,77300,74700,158573,12039601600,27195083,2047789749900"
"20211208,011780,KR7011780004,금호석유,KOSPI,177000,-3000,-1.67,182000,182500,176000,227294,40552642000,30467691,5392781307000"
"20211208,011790,KR7011790003,SKC,KOSPI,184500,3000,1.65,183000,188000,182500,245027,45393654500,37868298,6986700981000"
"20211208,012330,KR7012330007,현대모비스,KOSPI,241000,-2000,-.82,244000,245500,241000,225756,54968507000,94573094,22792115654000"
"20211208,012450,KR7012450003,한화에어로스페이스,KOSPI,44350,-450,-1,45100,45750,44200,403990,18182004950,50630000,2245440500000"
"20211208,012750,KR7012750006,에스원,KOSPI,76200,400,.53,75900,77300,75500,56351,4296597500,37999178,2895537363600"
"20211208,014680,KR7014680003,한솔케미칼,KOSPI,321000,11000,3.55,312000,327000,312000,68510,22059614160,11335195,3638597595000"
"20211208,014820,KR7014820005,동원시스템즈,KOSPI,53500,3200,6.36,50700,55000,50700,113515,6079072100,29188411,1561579988500"
"20211208,015760,KR7015760002,한국전력,KOSPI,22200,300,1.37,22000,22450,21950,1645576,36665641200,641964077,14251602509400"
"20211208,016360,KR7016360000,삼성증권,KOSPI,49000,450,.93,48950,49500,48750,379614,18652170650,89300000,4375700000000"
"20211208,017670,KR7017670001,SK텔레콤,KOSPI,55100,-700,-1.25,55700,56400,55000,1141535,63535685000,218833144,12057706234400"
"20211208,017800,KR7017800004,현대엘리베이,KOSPI,42000,-100,-.24,42500,42550,41750,165535,6975221150,40815191,1714238022000"
"20211208,017960,KR7017960006,한국카본,KOSPI,10550,150,1.44,10750,10750,10450,472372,5001277500,43960757,463785986350"
"20211208,018260,KR7018260000,삼성에스디에스,KOSPI,157000,1000,.64,157500,160500,156000,118517,18770958500,77377800,12148314600000"
"20211208,018880,KR7018880005,한온시스템,KOSPI,13950,0,0,13950,14150,13850,934783,13084771150,533800000,7446510000000"
"20211208,021240,KR7021240007,코웨이,KOSPI,78200,1000,1.3,77000,78800,76900,187907,14692693500,73799619,5771130205800"
"20211208,022100,KR7022100002,포스코 ICT,KOSDAQ,6330,-60,-.94,6390,6460,6300,334732,2134518110,152034729,962379834570"
"20211208,023530,KR7023530009,롯데쇼핑,KOSPI,90200,-100,-.11,90900,91500,89500,88329,7982500300,28288755,2551645701000"
"20211208,024110,KR7024110009,기업은행,KOSPI,10950,-50,-.45,11000,11100,10900,928826,10234883250,744300587,8150091427650"
"20211208,026960,KR7026960005,동서,KOSPI,30050,450,1.52,29600,30850,29600,190870,5761711950,99700000,2995985000000"
"20211208,028050,KR7028050003,삼성엔지니어링,KOSPI,22800,-200,-.87,23150,23400,22650,906727,20878900350,196000000,4468800000000"
"20211208,028260,KR7028260008,삼성물산,KOSPI,116500,1000,.87,116500,118000,115500,356102,41634622000,186887081,21772344936500"
"20211208,028670,KR7028670008,팬오션,KOSPI,5650,-30,-.53,5730,5770,5630,2142644,12203671380,534569512,3020317742800"
"20211208,029780,KR7029780004,삼성카드,KOSPI,33950,150,.44,33950,34250,33850,104781,3570432500,115858891,3933409349450"
"20211208,030000,KR7030000004,제일기획,KOSPI,22400,-400,-1.75,22800,22950,22400,253389,5730825600,115041225,2576923440000"
"20211208,030200,KR7030200000,KT,KOSPI,30750,0,0,30800,31250,30600,742252,22941810300,261111808,8029188096000"
"20211208,032640,KR7032640005,LG유플러스,KOSPI,13900,50,.36,13900,14000,13750,1022749,14202771450,436611361,6068897917900"
"20211208,032830,KR7032830002,삼성생명,KOSPI,67100,0,0,67600,68000,67000,262955,17734973500,200000000,13420000000000"
"20211208,033780,KR7033780008,KT&G,KOSPI,85500,-200,-.23,85700,86000,85500,439361,37703852300,137292497,11738508493500"
"20211208,034020,KR7034020008,두산중공업,KOSPI,21200,450,2.17,21050,21750,21000,5076956,108262288950,520621986,11037186103200"
"20211208,034220,KR7034220004,LG디스플레이,KOSPI,21650,-850,-3.78,22700,22750,21650,4923821,109071198050,357815700,7746709905000"
"20211208,034230,KR7034230003,파라다이스,KOSDAQ,14850,-150,-1,15100,15100,14750,352097,5247482800,90942672,1350498679200"
"20211208,034730,KR7034730002,SK,KOSPI,266000,0,0,267000,271500,264500,169667,45398856500,70360297,18715839002000"
"20211208,035250,KR7035250000,강원랜드,KOSPI,24250,0,0,24300,24550,24200,680849,16576799800,213940500,5188057125000"
"20211208,035420,KR7035420009,NAVER,KOSPI,395000,4000,1.02,395000,399500,394000,534080,205515508400,164263395,64884041025000"
"20211208,035720,KR7035720002,카카오,KOSPI,121000,500,.41,121500,123500,120500,2288195,275073170500,445698246,53929487766000"
"20211208,036460,KR7036460004,한국가스공사,KOSPI,38000,300,.8,37950,38100,37600,213580,8082438200,92313000,3507894000000"
"20211208,036570,KR7036570000,엔씨소프트,KOSPI,732000,15000,2.09,731000,747000,726000,279082,205682325200,21954022,16070344104000"
"20211208,039490,KR7039490008,키움증권,KOSPI,107500,-500,-.46,108000,109500,107500,49085,5329273500,26219513,2818597647500"
"20211208,042660,KR7042660001,대우조선해양,KOSPI,24700,-450,-1.79,25150,25500,24650,282130,7071485500,107290669,2650079524300"
"20211208,042700,KR7042700005,한미반도체,KOSPI,36300,-1350,-3.59,38900,39100,36200,969977,36280514250,49459877,1795393535100"
"20211208,047040,KR7047040001,대우건설,KOSPI,6180,0,0,6210,6250,6120,1556484,9629448600,415622638,2568547902840"
"20211208,047050,KR7047050000,포스코인터내셔널,KOSPI,20600,-50,-.24,20850,20900,20350,428514,8853660850,123375149,2541528069400"
"20211208,047810,KR7047810007,한국항공우주,KOSPI,28950,-50,-.17,29200,29400,28800,298060,8666722750,97475107,2821904347650"
"20211208,051600,KR7051600005,한전KPS,KOSPI,40500,300,.75,40400,41000,40250,136353,5529089300,45000000,1822500000000"
